Date, Open, High, Low, Close
05-29-01,1267.93,1278.42,1265.41,1267.93
05-25-01,1277.89,1293.17,1276.42,1277.89
05-24-01,1293.17,1295.04,1281.22,1293.17
05-23-01,1289.05,1309.38,1288.7,1289.05
05-22-01,1309.38,1315.93,1306.89,1309.38
05-21-01,1312.83,1312.95,1287.87,1312.83
05-18-01,1291.96,1292.06,1281.15,1291.96
05-17-01,1288.49,1296.48,1282.65,1288.49
05-16-01,1284.99,1286.39,1243.02,1284.99
05-15-01,1249.44,1254.45,1245.36,1249.44
05-14-01,1248.92,1249.68,1241.02,1248.92
05-11-2001,1245.67,1259.84,1240.79,1245.67
05-10-2001,1255.18,1268.14,1254.56,1255.18
05-09-2001,1255.54,1261.65,1247.83,1255.54
05-08-2001,1261.2,1267.01,1253,1261.2
05-07-2001,1263.51,1270,1259.19,1263.51
05-04-2001,1266.61,1267.51,1232,1266.61
05-03-2001,1248.58,1267.43,1239.88,1248.58
05-02-2001,1267.43,1272.93,1257.7,1267.43
05-01-2001,1266.44,1266.47,1243.55,1266.44
04-30-01,1249.46,1269.3,1243.99,1249.46
04-27-01,1253.05,1253.07,1234.52,1253.05
04-26-01,1234.52,1248.3,1228.75,1234.52
04-25-01,1228.75,1232.36,1207.38,1228.75
04-24-01,1209.47,1233.54,1208.89,1209.47
04-23-01,1224.36,1242.98,1217.47,1224.36
04-20-01,1242.98,1253.7,1234.41,1242.98
04-19-01,1253.7,1253.71,1233.39,1253.7
04-18-01,1238.16,1248.42,1191.81,1238.16
04-17-01,1191.81,1192.25,1168.9,1191.81
04-16-01,1179.68,1184.64,1167.38,1179.68
04-12-2001,1183.5,1183.51,1157.73,1183.5
04-11-2001,1165.89,1182.24,1160.26,1165.89
04-10-2001,1168.38,1173.92,1137.59,1168.38
04-09-2001,1137.59,1146.13,1126.38,1137.59
04-06-2001,1128.43,1151.44,1119.29,1128.43
04-05-2001,1151.44,1151.47,1103.25,1151.44
04-04-2001,1103.25,1117.5,1091.99,1103.25
04-03-2001,1106.46,1145.87,1100.19,1106.46
04-02-2001,1145.87,1169.51,1137.51,1145.87
03-30-01,1160.33,1162.8,1143.83,1160.33
03-29-01,1147.95,1161.69,1136.26,1147.95
03-28-01,1153.29,1182.17,1147.83,1153.29
03-27-01,1182.17,1183.36,1150.96,1182.17
03-26-01,1152.69,1160.02,1139.83,1152.69
03-23-01,1139.83,1141.83,1117.58,1139.83
03-22-01,1117.58,1124.27,1081.19,1117.58
03-21-01,1122.14,1149.39,1118.74,1122.14
03-20-01,1142.62,1180.56,1142.19,1142.62
03-19-01,1170.81,1173.5,1147.18,1170.81
03-16-01,1150.53,1173.56,1148.64,1150.53
03-15-01,1173.56,1182.04,1166.71,1173.56
03-14-01,1166.71,1197.66,1155.35,1166.71
03-13-01,1197.66,1197.83,1171.5,1197.66
03-12-2001,1180.16,1233.42,1176.78,1180.16
03-09-2001,1233.42,1264.74,1228.42,1233.42
03-08-2001,1264.74,1266.5,1257.6,1264.74
03-07-2001,1261.89,1263.86,1253.8,1261.89
03-06-2001,1253.8,1267.42,1241.41,1253.8
03-05-2001,1241.41,1242.55,1234.04,1241.41
03-02-2001,1234.18,1251.01,1219.74,1234.18
03-01-2001,1241.23,1241.36,1214.5,1241.23
02-28-01,1239.94,1263.47,1229.65,1239.94
02-27-01,1257.94,1272.76,1252.26,1257.94
02-26-01,1267.65,1267.69,1241.71,1267.65
02-23-01,1245.86,1252.82,1215.44,1245.86
02-22-01,1252.82,1259.94,1228.33,1252.82
02-21-01,1255.27,1282.97,1253.16,1255.27
02-20-01,1278.94,1307.16,1278.44,1278.94
02-16-01,1301.53,1326.61,1293.18,1301.53
02-15-01,1326.61,1331.29,1315.92,1326.61
02-14-01,1315.92,1320.73,1304.72,1315.92
02-13-01,1318.8,1336.62,1317.51,1318.8
02-12-2001,1330.31,1330.96,1313.64,1330.31
02-09-2001,1314.76,1332.53,1309.98,1314.76
02-08-2001,1332.53,1350.32,1332.42,1332.53
02-07-2001,1340.89,1352.26,1334.26,1340.89
02-06-2001,1352.26,1363.55,1350.04,1352.26
02-05-2001,1354.31,1354.56,1344.48,1354.31
02-02-2001,1349.47,1376.38,1348.72,1349.47
02-01-2001,1373.47,1373.5,1359.34,1373.47
01-31-01,1366.01,1383.37,1364.66,1366.01
01-30-01,1373.73,1375.68,1356.2,1373.73
01-29-01,1364.17,1365.54,1350.36,1364.17
01-26-01,1354.95,1357.51,1342.75,1354.95
01-25-01,1357.51,1367.35,1354.63,1357.51
01-24-01,1364.3,1369.75,1357.28,1364.3
01-23-01,1360.4,1362.9,1339.63,1360.4
01-22-01,1342.9,1353.62,1333.84,1342.9
01-19-01,1342.54,1354.55,1336.74,1342.54
01-18-01,1347.97,1352.71,1327.41,1347.97
01-17-01,1329.47,1346.92,1325.41,1329.47
01-16-01,1326.65,1327.81,1313.33,1326.65
01-12-2001,1318.32,1333.21,1311.59,1318.32
01-11-2001,1326.82,1332.19,1309.72,1326.82
01-10-2001,1313.27,1313.76,1287.28,1313.27
01-09-2001,1300.8,1311.72,1295.14,1300.8
01-08-2001,1295.86,1298.35,1276.29,1295.86
01-05-2001,1298.35,1334.77,1294.95,1298.35
01-04-2001,1333.34,1350.24,1329.14,1333.34
01-03-2001,1347.56,1347.76,1274.62,1347.56
01-02-2001,1283.27,1320.28,1276.05,1283.27
12-29-00,1320.28,1340.1,1317.51,1320.28
12-28-00,1334.22,1335.93,1325.78,1334.22
12-27-00,1328.92,1332.03,1310.96,1328.92
12-26-00,1315.19,1315.94,1301.64,1315.19
12-22-00,1305.97,1305.97,1274.86,1305.97
12-21-00,1274.86,1285.31,1254.07,1274.86
12-20-00,1264.74,1305.6,1261.16,1264.74
12-19-00,1305.6,1346.44,1305.2,1305.6
12-18-00,1322.74,1332.32,1312.15,1322.74
12-15-00,1312.15,1340.93,1305.38,1312.15
12-14-00,1340.93,1359.99,1340.48,1340.93
12-13-00,1359.99,1385.82,1358.48,1359.99
12-12-2000,1371.18,1380.27,1370.27,1371.18
12-11-2000,1380.2,1389.05,1364.14,1380.2
12-08-2000,1369.89,1380.33,1343.55,1369.89
12-07-2000,1343.55,1353.5,1339.26,1343.55
12-06-2000,1351.46,1376.54,1346.15,1351.46
12-05-2000,1376.54,1376.56,1324.97,1376.54
12-04-2000,1324.97,1332.06,1310.23,1324.97
12-01-2000,1315.23,1334.67,1307.02,1315.23
11-30-00,1314.95,1341.91,1294.9,1314.95
11-29-00,1341.91,1352.38,1329.28,1341.91
11-28-00,1336.09,1358.81,1334.97,1336.09
11-27-00,1348.97,1362.5,1341.77,1348.97
11-24-00,1341.77,1343.83,1322.36,1341.77
11-22-00,1322.36,1347.35,1321.89,1322.36
11-21-00,1347.35,1355.87,1333.62,1347.35
11-20-00,1342.62,1367.72,1341.67,1342.62
11-17-00,1367.72,1384.85,1355.55,1367.72
11-16-00,1372.32,1394.68,1370.4,1372.32
11-15-00,1389.81,1395.96,1374.75,1389.81
11-14-00,1382.95,1390.06,1351.26,1382.95
11-13-00,1351.26,1365.98,1328.62,1351.26
11-10-2000,1365.98,1400.14,1365.97,1365.98
11-09-2000,1400.14,1409.28,1369.68,1400.14
11-08-2000,1409.28,1437.28,1408.78,1409.28
11-07-2000,1431.87,1436.22,1423.26,1431.87
11-06-2000,1432.19,1438.46,1427.72,1432.19
11-03-2000,1426.69,1433.21,1420.92,1426.69
11-02-2000,1428.32,1433.27,1421.13,1428.32
11-01-2000,1421.22,1429.6,1410.45,1421.22
10-31-00,1429.4,1432.22,1398.66,1429.4
10-30-00,1398.66,1406.36,1376.86,1398.66
10-27-00,1379.58,1384.57,1364.13,1379.58
10-26-00,1364.44,1372.72,1337.77,1364.44
10-25-00,1364.9,1398.13,1362.21,1364.9
10-24-00,1398.13,1415.64,1388.13,1398.13
10-23-00,1395.78,1406.96,1387.75,1395.78
10-20-00,1396.93,1408.47,1382.19,1396.93
10-19-00,1388.76,1389.93,1342.13,1388.76
10-18-00,1342.13,1356.65,1305.79,1342.13
10-17-00,1349.97,1380.99,1342.34,1349.97
10-16-00,1374.62,1379.48,1365.06,1374.62
10-13-00,1374.17,1374.17,1326.81,1374.17
10-12-2000,1329.78,1374.93,1329.06,1329.78
10-11-2000,1364.59,1387.02,1349.67,1364.59
10-10-2000,1387.02,1408.83,1383.85,1387.02
10-09-2000,1402.03,1409.69,1392.48,1402.03
10-06-2000,1408.99,1443.3,1397.06,1408.99
10-05-2000,1436.28,1444.17,1431.8,1436.28
10-04-2000,1434.32,1439.99,1416.31,1434.32
10-03-2000,1426.46,1454.82,1425.28,1426.46
10-02-2000,1436.23,1445.51,1429.75,1436.23
09-29-00,1436.51,1458.29,1436.48,1436.51
09-28-00,1458.29,1461.65,1425.79,1458.29
09-27-00,1426.57,1436.74,1419.54,1426.57
09-26-00,1427.21,1447.74,1425.29,1427.21
09-25-00,1439.03,1457.36,1436.08,1439.03
09-22-00,1448.72,1449.41,1421.88,1448.72
09-21-00,1449.05,1452.9,1436.19,1449.05
09-20-00,1451.34,1460.73,1430.95,1451.34
09-19-00,1459.9,1461.05,1444.51,1459.9
09-18-00,1444.51,1467.88,1441.76,1444.51
09-15-00,1465.81,1480.87,1460.54,1465.81
09-14-00,1480.87,1494.27,1476.77,1480.87
09-13-00,1484.91,1487.36,1474.03,1484.91
09-12-2000,1481.99,1496.6,1479.93,1481.99
09-11-2000,1489.26,1506.59,1483.03,1489.26
09-08-2000,1494.5,1502.51,1489.93,1494.5
09-07-2000,1502.51,1505.23,1492.25,1502.51
09-06-2000,1492.25,1512.37,1492.19,1492.25
09-05-2000,1507.08,1520.77,1504.21,1507.08
09-01-2000,1520.77,1530.01,1515.6,1520.77
08-31-00,1517.68,1525.3,1502.59,1517.68
08-30-00,1502.59,1510.44,1500.08,1502.59
08-29-00,1509.84,1514.81,1505.46,1509.84
08-28-00,1514.09,1523.88,1506.46,1514.09
08-25-00,1506.45,1513.41,1505.16,1506.45
08-24-00,1508.31,1511.16,1501.3,1508.31
08-23-00,1505.97,1507.3,1489.39,1505.97
08-22-00,1498.13,1508.18,1497.56,1498.13
08-21-00,1499.48,1502.95,1491.12,1499.48
08-18-00,1491.72,1499.45,1488.94,1491.72
08-17-00,1496.07,1499.46,1479.85,1496.07
08-16-00,1479.85,1494.73,1475.81,1479.85
08-15-00,1484.43,1493.04,1482.85,1484.43
08-14-00,1491.56,1491.58,1468.6,1491.56
08-11-2000,1471.84,1475.6,1452.91,1471.84
08-10-2000,1460.25,1475.15,1459.89,1460.25
08-09-2000,1472.87,1490.33,1471.16,1472.87
08-08-2000,1482.8,1484.52,1472.61,1482.8
08-07-2000,1479.32,1480.89,1460.79,1479.32
08-04-2000,1462.93,1462.93,1451.46,1462.93
08-03-2000,1452.56,1454.35,1426.05,1452.56
08-02-2000,1438.7,1451.58,1433.54,1438.7
08-01-2000,1438.1,1443.52,1428.84,1438.1
07-31-00,1430.83,1437.63,1418.26,1430.83
07-28-00,1419.89,1456.35,1414.16,1419.89
07-27-00,1449.62,1464.75,1445.3,1449.62
07-26-00,1452.42,1474.47,1452.42,1452.42
07-25-00,1474.47,1476.26,1464.29,1474.47
07-24-00,1464.29,1485.85,1463.81,1464.29
07-21-00,1480.19,1495.57,1477.95,1480.19
07-20-00,1495.57,1501.88,1481.96,1495.57
07-19-00,1481.96,1495.55,1479.76,1481.96
07-18-00,1493.74,1510.49,1491.41,1493.74
07-17-00,1510.49,1517.24,1505.33,1510.49
07-14-00,1509.98,1509.98,1494.67,1509.98
07-13-00,1495.84,1501.39,1489.65,1495.84
07-12-2000,1492.92,1497.48,1480.88,1492.92
07-11-2000,1480.88,1488.88,1470.47,1480.88
07-10-2000,1475.62,1486.5,1474.73,1475.62
07-07-2000,1478.9,1485.15,1456.67,1478.9
07-06-2000,1456.67,1461.65,1439.6,1456.67
07-05-2000,1446.23,1469.54,1442.48,1446.23
07-03-2000,1469.54,1469.83,1450.79,1469.54
06-30-00,1454.6,1454.69,1438.79,1454.6
06-29-00,1442.39,1455.17,1434.64,1442.39
06-28-00,1454.82,1467.63,1450.55,1454.82
06-27-00,1450.55,1463.35,1450.55,1450.55
06-26-00,1455.31,1462.34,1441.48,1455.31
06-23-00,1441.48,1459.82,1438.35,1441.48
06-22-00,1452.18,1479.13,1448.06,1452.18
06-21-00,1479.13,1482.24,1468.49,1479.13
06-20-00,1475.95,1487.22,1470.23,1475.95
06-19-00,1486,1488.98,1459,1486
06-16-00,1464.46,1480.95,1460.33,1464.46
06-15-00,1478.73,1482.02,1464.46,1478.73
06-14-00,1470.54,1483.58,1467.84,1470.54
06-13-00,1469.44,1470.36,1442.49,1469.44
06-12-2000,1446,1463.01,1445.99,1446
06-09-2000,1456.95,1472.66,1454.88,1456.95
06-08-2000,1461.67,1475.64,1456.47,1461.67
06-07-2000,1471.36,1474.57,1455.22,1471.36
06-06-2000,1457.84,1471.32,1454.78,1457.84
06-05-2000,1467.63,1477.26,1464.67,1467.63
06-02-2000,1477.26,1483.43,1448.81,1477.26
06-01-2000,1448.81,1448.81,1420.6,1448.81
05-31-00,1420.6,1434.56,1415.39,1420.6
05-30-00,1422.45,1422.45,1377.8,1422.45
05-26-00,1378.02,1391.55,1369.8,1378.02
05-25-00,1381.52,1411.89,1373.99,1381.52
05-24-00,1399.05,1401.41,1361.2,1399.05
05-23-00,1373.86,1403.77,1373.43,1373.86
05-22-00,1400.72,1410.32,1368.62,1400.72
05-19-00,1406.95,1437.21,1401.76,1406.95
05-18-00,1437.21,1457.96,1436.65,1437.21
05-17-00,1447.8,1466.04,1441.63,1447.8
05-16-00,1466.04,1470.4,1450.76,1466.04
05-15-00,1452.36,1452.36,1417.05,1452.36
05-12-2000,1420.96,1430.2,1407.81,1420.96
05-11-2000,1407.81,1410.25,1383.05,1407.81
05-10-2000,1383.05,1412.14,1375.21,1383.05
05-09-2000,1412.14,1429.81,1401.86,1412.14
05-08-2000,1424.17,1432.63,1416.92,1424.17
05-05-2000,1432.63,1435.87,1405.16,1432.63
05-04-2000,1409.57,1420.51,1404.98,1409.57
05-03-2000,1415.1,1446.29,1398.36,1415.1
05-02-2000,1446.29,1468.25,1445.14,1446.29
05-01-2000,1468.25,1481.43,1452.43,1468.25
04-28-00,1452.43,1473.42,1448.48,1452.43
04-27-00,1464.92,1469.14,1434.85,1464.92
04-26-00,1460.99,1482.81,1457.27,1460.99
04-25-00,1477.44,1477.67,1429.86,1477.44
04-24-00,1429.86,1434.54,1407.15,1429.86
04-20-00,1434.54,1435.43,1421.98,1434.54
04-19-00,1427.47,1447.69,1425.26,1427.47
04-18-00,1441.61,1441.61,1397.61,1441.61
04-17-00,1401.44,1401.48,1346.68,1401.44
04-14-00,1356.56,1440.51,1339.4,1356.56
04-13-00,1440.51,1477.36,1440.34,1440.51
04-12-2000,1467.17,1510.59,1466.15,1467.17
04-11-2000,1500.59,1512.8,1486.88,1500.59
04-10-2000,1504.46,1527.11,1503.02,1504.46
04-07-2000,1516.35,1518.48,1501.34,1516.35
04-06-2000,1501.34,1511.76,1487.37,1501.34
04-05-2000,1487.37,1506.55,1478.06,1487.37
04-04-2000,1494.73,1526.22,1417.22,1494.73
04-03-2000,1505.97,1507.08,1487.09,1505.97
03-31-00,1498.58,1519.77,1484.53,1498.58
03-30-00,1487.92,1517.43,1474.63,1487.92
03-29-00,1508.52,1521.36,1497.32,1508.52
03-28-00,1507.73,1527.2,1507.2,1507.73
03-27-00,1523.86,1534.66,1518.62,1523.86
03-24-00,1527.46,1553.11,1516.85,1527.46
03-23-00,1527.35,1532.13,1493.76,1527.35
03-22-00,1500.64,1505.04,1487.4,1500.64
03-21-00,1493.87,1493.93,1446.04,1493.87
03-20-00,1456.63,1470.23,1448.43,1456.63
03-17-00,1464.47,1476.64,1453.2,1464.47
03-16-00,1458.47,1458.47,1392.15,1458.47
03-15-00,1392.15,1397.99,1356.99,1392.15
03-14-00,1359.15,1395.33,1359.14,1359.15
03-13-00,1383.62,1398.45,1365.31,1383.62
03-10-2000,1395.07,1413.38,1392.07,1395.07
03-09-2000,1401.69,1401.82,1357.85,1401.69
03-08-2000,1366.7,1373.59,1346.5,1366.7
03-07-2000,1355.62,1399.57,1349.6,1355.62
03-06-2000,1391.28,1409.81,1384.79,1391.28
03-03-2000,1409.17,1410.88,1381.76,1409.17
03-02-2000,1381.76,1386.91,1370.32,1381.76
03-01-2000,1379.19,1383,1366.42,1379.19
02-29-00,1366.42,1369.51,1348.05,1366.42
02-28-00,1348.05,1360.82,1325.02,1348.05
02-25-00,1333.36,1362.12,1329.12,1333.36
02-24-00,1353.43,1364.49,1329.9,1353.43
02-23-00,1360.69,1370.12,1342.42,1360.69
02-22-00,1352.17,1358.11,1331.97,1352.17
02-18-00,1346.09,1388.26,1345.29,1346.09
02-17-00,1388.26,1399.83,1380.07,1388.26
02-16-00,1387.67,1404.72,1385.58,1387.67
02-15-00,1402.05,1407.81,1376.21,1402.05
02-14-00,1389.94,1394.55,1380.62,1389.94
02-11-2000,1387.12,1416.95,1379.15,1387.12
02-10-2000,1416.83,1422.01,1406.37,1416.83
02-09-2000,1411.7,1444.38,1411.64,1411.7
02-08-2000,1441.72,1442.02,1424.24,1441.72
02-07-2000,1424.24,1427.23,1413.33,1424.24
02-04-2000,1424.37,1436.01,1420.53,1424.37
02-03-2000,1424.97,1426.06,1398.54,1424.97
02-02-2000,1409.12,1420.53,1403.2,1409.12
02-01-2000,1409.28,1412.59,1384.75,1409.28
01-31-00,1394.46,1394.48,1350.14,1394.46
01-28-00,1360.16,1398.56,1356.14,1360.16
01-27-00,1398.56,1418.95,1380.54,1398.56
01-26-00,1404.09,1412.53,1400.14,1404.09
01-25-00,1410.03,1414.26,1388.49,1410.03
01-24-00,1401.53,1454.25,1395.42,1401.53
01-21-00,1441.36,1452.75,1439.54,1441.36
01-20-00,1445.57,1465.56,1438.56,1445.57
01-19-00,1455.9,1462.23,1448.65,1455.9
01-18-00,1455.14,1465.15,1451.25,1455.14
01-14-00,1465.15,1473,1449.68,1465.15
01-13-00,1449.68,1454.6,1432.25,1449.68
01-12-2000,1432.25,1445.29,1427.32,1432.25
01-11-2000,1438.56,1458.85,1434.42,1438.56
01-10-2000,1457.6,1464.36,1441.47,1457.6
01-07-2000,1441.47,1441.47,1400.53,1441.47
01-06-2000,1403.45,1411.9,1392.02,1403.45
01-05-2000,1402.11,1413.27,1377.68,1402.11
01-04-2000,1399.42,1455.22,1397.43,1399.42
01-03-2000,1455.22,1478,1438.36,1455.22
12-31-99,1469.25,1472.42,1463.41,1469.25
12-30-99,1464.47,1473.13,1462.6,1464.47
12-29-99,1463.46,1465.98,1457.66,1463.46
12-28-99,1457.66,1462.68,1452.74,1457.66
12-27-99,1457.1,1463.14,1450.73,1457.1
12-23-99,1458.34,1461.44,1436.13,1458.34
12-22-99,1436.13,1440.22,1429.18,1436.13
12-21-99,1433.43,1436.45,1414.87,1433.43
12-20-99,1418.09,1429.21,1410.97,1418.09
12-17-99,1421.03,1431.13,1418.78,1421.03
12-16-99,1418.78,1421.88,1408.36,1418.78
12-15-99,1413.32,1417.4,1396.2,1413.32
12-14-99,1403.17,1418.36,1401.59,1403.17
12-13-99,1415.22,1421.51,1410.12,1415.22
12-10-1999,1417.04,1421.58,1405.57,1417.04
12-09-1999,1408.11,1408.11,1408.11,1408.11
12-08-1999,1403.88,1415.65,1403.8,1403.88
12-07-1999,1409.17,1426.6,1409.17,1409.17
12-06-1999,1423.33,1434.19,1418.25,1423.33
12-03-1999,1433.3,1447.54,1409.04,1433.3
12-02-1999,1409.04,1409.04,1397.72,1409.04
12-01-1999,1397.72,1400.02,1387.48,1397.72
11-30-99,1388.91,1410.59,1386.95,1388.91
11-29-99,1407.83,1416.62,1404.16,1407.83
11-26-99,1416.62,1425.25,1416.14,1416.62
11-24-99,1417.08,1419.68,1399.18,1417.08
11-23-99,1404.64,1423.91,1402.2,1404.64
11-22-99,1420.94,1425,1412.4,1420.94
11-19-99,1422,1424.94,1417.54,1422
11-18-99,1424.94,1425.31,1410.71,1424.94
11-17-99,1410.71,1423.44,1410.52,1410.71
11-16-99,1420.07,1420.36,1394.39,1420.07
11-15-99,1394.39,1398.58,1392.28,1394.39
11-12-1999,1396.06,1396.12,1368.54,1396.06
11-11-1999,1381.46,1382.12,1372.19,1381.46
11-10-1999,1373.46,1379.18,1359.98,1373.46
11-09-1999,1365.28,1383.81,1361.45,1365.28
11-08-1999,1377.01,1380.78,1365.87,1377.01
11-05-1999,1370.23,1387.48,1362.64,1370.23
11-04-1999,1362.64,1369.41,1354.93,1362.64
11-03-1999,1354.93,1360.33,1347.74,1354.93
11-02-1999,1347.74,1369.32,1346.41,1347.74
11-01-1999,1354.12,1367.3,1354.05,1354.12
10-29-99,1362.93,1373.17,1342.44,1362.93
10-28-99,1342.44,1342.47,1296.71,1342.44
10-27-99,1296.71,1299.39,1280.48,1296.71
10-26-99,1281.91,1303.46,1281.86,1281.91
10-25-99,1293.63,1301.68,1286.07,1293.63
10-22-99,1301.65,1308.81,1283.61,1301.65
10-21-99,1283.61,1289.43,1265.61,1283.61
10-20-99,1289.43,1289.44,1261.32,1289.43
10-19-99,1261.32,1279.32,1254.13,1261.32
10-18-99,1254.13,1254.15,1233.7,1254.13
10-15-99,1247.41,1283.42,1245.44,1247.41
10-14-99,1283.42,1289.63,1267.62,1283.42
10-13-99,1285.55,1313.04,1282.8,1285.55
10-12-1999,1313.04,1335.21,1311.8,1313.04
10-11-1999,1335.21,1344.26,1324.4,1335.21
10-08-1999,1336.02,1336.61,1311.88,1336.02
10-07-1999,1317.64,1328.05,1314.13,1317.64
10-06-1999,1325.4,1325.46,1300.38,1325.4
10-05-1999,1301.35,1316.41,1286.44,1301.35
10-04-1999,1304.6,1304.6,1282.81,1304.6
10-01-1999,1282.81,1283.17,1265.78,1282.81
09-30-99,1282.71,1291.31,1268.37,1282.71
09-29-99,1268.37,1288.83,1268.16,1268.37
09-28-99,1282.2,1285.55,1256.26,1282.2
09-27-99,1283.31,1295.03,1277.36,1283.31
09-24-99,1277.36,1281.17,1263.84,1277.36
09-23-99,1280.41,1315.25,1277.3,1280.41
09-22-99,1310.51,1316.18,1297.81,1310.51
09-21-99,1307.58,1335.53,1301.97,1307.58
09-20-99,1335.53,1338.38,1330.61,1335.53
09-17-99,1335.42,1337.59,1318.48,1335.42
09-16-99,1318.48,1322.51,1299.97,1318.48
09-15-99,1317.97,1347.21,1317.97,1317.97
09-14-99,1336.29,1344.18,1330.61,1336.29
09-13-99,1344.13,1351.66,1341.72,1344.13
09-10-1999,1351.66,1357.71,1346.08,1351.66
09-09-1999,1347.66,1347.66,1333.94,1347.66
09-08-1999,1344.15,1355.18,1337.37,1344.15
09-07-1999,1350.45,1361.35,1349.56,1350.45
09-03-1999,1357.24,1357.74,1319.11,1357.24
09-02-1999,1319.11,1331.07,1304.88,1319.11
09-01-1999,1331.07,1331.18,1320.39,1331.07
08-31-99,1320.41,1333.27,1306.96,1320.41
08-30-99,1324.02,1350.7,1322.8,1324.02
08-27-99,1348.27,1365.63,1347.35,1348.27
08-26-99,1362.01,1381.79,1361.53,1362.01
08-25-99,1381.79,1382.84,1359.2,1381.79
08-24-99,1363.5,1373.32,1353.63,1363.5
08-23-99,1360.22,1360.24,1336.61,1360.22
08-20-99,1336.61,1336.61,1323.59,1336.61
08-19-99,1323.59,1332.84,1315.35,1323.59
08-18-99,1332.84,1344.16,1332.13,1332.84
08-17-99,1344.16,1344.16,1328.76,1344.16
08-16-99,1330.77,1331.05,1320.51,1330.77
08-13-99,1327.68,1327.72,1298.16,1327.68
08-12-1999,1298.16,1313.59,1298.1,1298.16
08-11-1999,1301.93,1301.94,1281.43,1301.93
08-10-1999,1281.43,1298.62,1267.73,1281.43
08-09-1999,1297.8,1306.68,1295.99,1297.8
08-06-1999,1300.29,1316.74,1293.19,1300.29
08-05-1999,1313.71,1313.71,1287.23,1313.71
08-04-1999,1305.33,1330.16,1304.5,1305.33
08-03-1999,1322.18,1336.13,1314.91,1322.18
08-02-1999,1328.05,1344.69,1325.21,1328.05
07-30-99,1328.72,1350.87,1328.49,1328.72
07-29-99,1341.03,1365.4,1332.64,1341.03
07-28-99,1365.4,1370.39,1355.57,1365.4
07-27-99,1362.84,1368.7,1347.76,1362.84
07-26-99,1347.76,1358.61,1346.2,1347.76
07-23-99,1356.94,1367.41,1349.91,1356.94
07-22-99,1360.97,1379.29,1353.98,1360.97
07-21-99,1379.29,1386.66,1372.63,1379.29
07-20-99,1377.1,1407.65,1375.15,1377.1
07-19-99,1407.65,1420.33,1404.56,1407.65
07-16-99,1418.78,1418.78,1407.07,1418.78
07-15-99,1409.62,1409.84,1398.17,1409.62
07-14-99,1398.17,1400.05,1386.51,1398.17
07-13-99,1393.56,1399.1,1386.84,1393.56
07-12-1999,1399.1,1406.82,1394.7,1399.1
07-09-1999,1403.28,1403.28,1394.42,1403.28
07-08-1999,1394.42,1403.25,1386.69,1394.42
07-07-1999,1395.86,1395.88,1384.95,1395.86
07-06-1999,1388.12,1405.29,1387.08,1388.12
07-02-1999,1391.22,1391.22,1379.57,1391.22
07-01-1999,1380.96,1382.8,1360.8,1380.96
06-30-99,1372.71,1372.93,1338.78,1372.71
06-29-99,1351.45,1351.51,1328.4,1351.45
06-28-99,1331.35,1338.68,1315.31,1331.35
06-25-99,1315.31,1329.13,1312.64,1315.31
06-24-99,1315.78,1333.06,1308.47,1315.78
06-23-99,1333.06,1335.88,1322.55,1333.06
06-22-99,1335.88,1351.12,1335.52,1335.88
06-21-99,1349,1349.06,1337.63,1349
06-18-99,1342.84,1344.48,1333.52,1342.84
06-17-99,1339.9,1343.54,1322.75,1339.9
06-16-99,1330.41,1332.83,1301.16,1330.41
06-15-99,1301.16,1310.75,1294,1301.16
06-14-99,1294,1301.99,1292.2,1294
06-11-1999,1293.64,1311.97,1287.88,1293.64
06-10-1999,1302.82,1318.64,1293.28,1302.82
06-09-1999,1318.64,1326.01,1314.73,1318.64
06-08-1999,1317.33,1334.52,1312.83,1317.33
06-07-1999,1334.52,1336.42,1325.89,1334.52
06-04-1999,1327.75,1327.75,1299.54,1327.75
06-03-1999,1299.54,1304.15,1294.2,1299.54
06-02-1999,1294.81,1297.1,1277.47,1294.81
06-01-1999,1294.26,1301.84,1281.44,1294.26
05-28-99,1301.84,1304,1281.41,1301.84
05-27-99,1281.41,1304.76,1277.31,1281.41
05-26-99,1304.76,1304.85,1278.43,1304.76
05-25-99,1284.4,1317.52,1284.38,1284.4
05-24-99,1306.65,1333.02,1303.53,1306.65
05-21-99,1330.29,1340.88,1326.19,1330.29
05-20-99,1338.83,1350.49,1338.83,1338.83
05-19-99,1344.23,1344.23,1327.05,1344.23
05-18-99,1333.32,1345.44,1323.46,1333.32
05-17-99,1339.49,1339.95,1321.19,1339.49
05-14-99,1337.8,1367.56,1332.63,1337.8
05-13-99,1367.56,1375.98,1364,1367.56
05-12-1999,1364,1367.36,1333.1,1364
05-11-1999,1355.61,1360,1340.3,1355.61
05-10-1999,1340.3,1352.01,1334,1340.3
05-07-1999,1345,1345.99,1332.05,1345
05-06-1999,1332.05,1348.36,1322.56,1332.05
05-05-1999,1347.31,1347.32,1317.44,1347.31
05-04-1999,1332,1354.64,1330.64,1332
05-03-1999,1354.63,1354.63,1329.01,1354.63
04-30-99,1335.18,1351.83,1314.58,1335.18
04-29-99,1342.83,1356.75,1336.81,1342.83
04-28-99,1350.91,1368.62,1348.29,1350.91
04-27-99,1362.8,1371.56,1356.55,1362.8
04-26-99,1360.04,1363.56,1353.72,1360.04
04-23-99,1356.85,1363.65,1348.45,1356.85
04-22-99,1358.82,1358.84,1336.12,1358.82
04-21-99,1336.12,1336.12,1301.84,1336.12
